image_path,split,label,weight_grams
data\train\HDPE_Bottle\HDPEM285.jpg,train,1,55.32
data\train\HDPE_Bottle\HDPEM286.jpg,train,1,45.4
data\train\HDPE_Bottle\HDPEM287.jpg,train,1,49.58
data\train\HDPE_Bottle\HDPEM288.jpg,train,1,37.69
data\train\HDPE_Bottle\HDPEM289.jpg,train,1,50.87
data\train\HDPE_Bottle\HDPEM290.jpg,train,1,62.97
data\train\HDPE_Bottle\HDPEM291.jpg,train,1,63.5
data\train\HDPE_Bottle\HDPEM294.jpg,train,1,36.27
data\train\HDPE_Bottle\HDPEM295.jpg,train,1,37.29
data\train\HDPE_Bottle\HDPEM296.jpg,train,1,46.4
data\train\HDPE_Bottle\HDPEM297.jpg,train,1,50.73
data\train\HDPE_Bottle\HDPEM298.jpg,train,1,50.78
data\train\HDPE_Bottle\HDPEM299.jpg,train,1,48.23
data\train\HDPE_Bottle\HDPEM30.jpg,train,1,44.02
data\train\HDPE_Bottle\HDPEM300.jpg,train,1,44.91
data\train\HDPE_Bottle\HDPEM301.jpg,train,1,62.93
data\train\HDPE_Bottle\HDPEM303.jpg,train,1,48.66
data\train\HDPE_Bottle\HDPEM305.jpg,train,1,64.96
data\train\HDPE_Bottle\HDPEM306.jpg,train,1,47.27
data\train\HDPE_Bottle\HDPEM307.jpg,train,1,64.59
data\train\HDPE_Bottle\HDPEM308.jpg,train,1,41.1
data\train\HDPE_Bottle\HDPEM309.jpg,train,1,36.77
data\train\HDPE_Bottle\HDPEM31.jpg,train,1,60.89
data\train\HDPE_Bottle\HDPEM310.jpg,train,1,45.46
data\train\HDPE_Bottle\HDPEM311.jpg,train,1,36.16
data\train\HDPE_Bottle\HDPEM312.jpg,train,1,56.56
data\train\HDPE_Bottle\HDPEM313.jpg,train,1,54.51
data\train\HDPE_Bottle\HDPEM314.jpg,train,1,63.99
data\train\HDPE_Bottle\HDPEM315.jpg,train,1,41.65
data\train\HDPE_Bottle\HDPEM316.jpg,train,1,36.39
data\train\HDPE_Bottle\HDPEM317.jpg,train,1,47.39
data\train\HDPE_Bottle\HDPEM319.jpg,train,1,36.32
data\train\HDPE_Bottle\HDPEM320.jpg,train,1,55.74
data\train\HDPE_Bottle\HDPEM321.jpg,train,1,63.61
data\train\HDPE_Bottle\HDPEM324.jpg,train,1,50.09
data\train\HDPE_Bottle\HDPEM325.jpg,train,1,53.03
data\train\HDPE_Bottle\HDPEM326.jpg,train,1,41.9
data\train\HDPE_Bottle\HDPEM327.jpg,train,1,53.41
data\train\HDPE_Bottle\HDPEM328.jpg,train,1,55.28
data\train\HDPE_Bottle\HDPEM329.jpg,train,1,62.51
data\train\HDPE_Bottle\HDPEM33.jpg,train,1,41.63
data\train\HDPE_Bottle\HDPEM330.jpg,train,1,43.08
data\train\HDPE_Bottle\HDPEM331.jpg,train,1,45.19
data\train\HDPE_Bottle\HDPEM332.jpg,train,1,57.14
data\train\HDPE_Bottle\HDPEM333.jpg,train,1,39.42
data\train\HDPE_Bottle\HDPEM334.jpg,train,1,59.13
data\train\HDPE_Bottle\HDPEM336.jpg,train,1,54.05
data\train\HDPE_Bottle\HDPEM337.jpg,train,1,49.0
data\train\HDPE_Bottle\HDPEM338.jpg,train,1,42.04
data\train\HDPE_Bottle\HDPEM339.jpg,train,1,48.07
data\train\HDPE_Bottle\HDPEM34.jpg,train,1,37.05
data\train\HDPE_Bottle\HDPEM340.jpg,train,1,45.79
data\train\HDPE_Bottle\HDPEM342.jpg,train,1,55.69
data\train\HDPE_Bottle\HDPEM343.jpg,train,1,44.7
data\train\HDPE_Bottle\HDPEM345.jpg,train,1,57.54
data\train\HDPE_Bottle\HDPEM348.jpg,train,1,35.96
data\train\HDPE_Bottle\HDPEM349.jpg,train,1,46.79
data\train\HDPE_Bottle\HDPEM35.jpg,train,1,39.47
data\train\HDPE_Bottle\HDPEM350.jpg,train,1,46.03
data\train\HDPE_Bottle\HDPEM351.jpg,train,1,38.73
data\train\HDPE_Bottle\HDPEM353.jpg,train,1,36.89
data\train\HDPE_Bottle\HDPEM354.jpg,train,1,61.77
data\train\HDPE_Bottle\HDPEM356.jpg,train,1,43.06
data\train\HDPE_Bottle\HDPEM357.jpg,train,1,42.03
data\train\HDPE_Bottle\HDPEM358.jpg,train,1,37.47
data\train\HDPE_Bottle\HDPEM36.jpg,train,1,41.72
data\train\HDPE_Bottle\HDPEM360.jpg,train,1,45.68
data\train\HDPE_Bottle\HDPEM364.jpg,train,1,38.61
data\train\HDPE_Bottle\HDPEM365.jpg,train,1,64.92
data\train\HDPE_Bottle\HDPEM366.jpg,train,1,43.25
data\train\HDPE_Bottle\HDPEM367.jpg,train,1,38.97
data\train\HDPE_Bottle\HDPEM368.jpg,train,1,37.64
data\train\HDPE_Bottle\HDPEM369.jpg,train,1,45.65
data\train\HDPE_Bottle\HDPEM37.jpg,train,1,53.07
data\train\HDPE_Bottle\HDPEM370.jpg,train,1,41.39
data\train\HDPE_Bottle\HDPEM371.jpg,train,1,52.5
data\train\HDPE_Bottle\HDPEM373.jpg,train,1,59.06
data\train\HDPE_Bottle\HDPEM374.jpg,train,1,60.63
data\train\HDPE_Bottle\HDPEM375.jpg,train,1,63.02
data\train\HDPE_Bottle\HDPEM376.jpg,train,1,37.6
data\train\HDPE_Bottle\HDPEM377.jpg,train,1,55.54
data\train\HDPE_Bottle\HDPEM378.jpg,train,1,42.05
data\train\HDPE_Bottle\HDPEM379.jpg,train,1,47.52
data\train\HDPE_Bottle\HDPEM38.jpg,train,1,58.5
data\train\HDPE_Bottle\HDPEM380.jpg,train,1,60.58
data\train\HDPE_Bottle\HDPEM381.jpg,train,1,62.48
data\train\HDPE_Bottle\HDPEM382.jpg,train,1,52.35
data\train\HDPE_Bottle\HDPEM383.jpg,train,1,63.89
data\train\HDPE_Bottle\HDPEM384.jpg,train,1,37.17
data\train\HDPE_Bottle\HDPEM385.jpg,train,1,49.74
data\train\HDPE_Bottle\HDPEM386.jpg,train,1,40.03
data\train\HDPE_Bottle\HDPEM387.jpg,train,1,40.23
data\train\HDPE_Bottle\HDPEM388.jpg,train,1,59.71
data\train\HDPE_Bottle\HDPEM39.jpg,train,1,63.53
data\train\HDPE_Bottle\HDPEM390.jpg,train,1,52.57
data\train\HDPE_Bottle\HDPEM392.jpg,train,1,64.47
data\train\HDPE_Bottle\HDPEM393.jpg,train,1,50.44
data\train\HDPE_Bottle\HDPEM396.jpg,train,1,44.75
data\train\HDPE_Bottle\HDPEM397.jpg,train,1,39.99
data\train\HDPE_Bottle\HDPEM398.jpg,train,1,37.23
data\train\HDPE_Bottle\HDPEM400.jpg,train,1,59.66
data\train\HDPE_Bottle\HDPEM401.jpg,train,1,56.05
data\train\HDPE_Bottle\HDPEM402.jpg,train,1,53.36
data\train\HDPE_Bottle\HDPEM404.jpg,train,1,47.73
data\train\HDPE_Bottle\HDPEM405.jpg,train,1,44.54
data\train\HDPE_Bottle\HDPEM407.jpg,train,1,36.97
data\train\HDPE_Bottle\HDPEM408.jpg,train,1,42.53
data\train\HDPE_Bottle\HDPEM409.jpg,train,1,37.97
data\train\HDPE_Bottle\HDPEM412.jpg,train,1,54.15
data\train\HDPE_Bottle\HDPEM413.jpg,train,1,37.21
data\train\HDPE_Bottle\HDPEM414.jpg,train,1,56.51
data\train\HDPE_Bottle\HDPEM415.jpg,train,1,58.96
data\train\HDPE_Bottle\HDPEM416.jpg,train,1,60.1
data\train\HDPE_Bottle\HDPEM417.jpg,train,1,50.78
data\train\HDPE_Bottle\HDPEM418.jpg,train,1,38.03
data\train\HDPE_Bottle\HDPEM420.jpg,train,1,49.76
data\train\HDPE_Bottle\HDPEM421.jpg,train,1,64.08
data\train\HDPE_Bottle\HDPEM423.jpg,train,1,42.72
data\train\HDPE_Bottle\HDPEM424.jpg,train,1,39.19
data\train\HDPE_Bottle\HDPEM425.jpg,train,1,37.56
data\train\HDPE_Bottle\HDPEM427.jpg,train,1,40.81
data\train\HDPE_Bottle\HDPEM428.jpg,train,1,60.53
data\train\HDPE_Bottle\HDPEM43.jpg,train,1,38.9
data\train\HDPE_Bottle\HDPEM430.jpg,train,1,38.26
data\train\HDPE_Bottle\HDPEM432.jpg,train,1,47.85
data\train\HDPE_Bottle\HDPEM433.jpg,train,1,40.68
data\train\HDPE_Bottle\HDPEM434.jpg,train,1,54.59
data\train\HDPE_Bottle\HDPEM435.jpg,train,1,63.75
data\train\HDPE_Bottle\HDPEM436.jpg,train,1,38.65
data\train\HDPE_Bottle\HDPEM437.jpg,train,1,63.52
data\train\HDPE_Bottle\HDPEM438.jpg,train,1,62.82
data\train\HDPE_Bottle\HDPEM439.jpg,train,1,58.07
data\train\HDPE_Bottle\HDPEM440.jpg,train,1,51.49
data\train\HDPE_Bottle\HDPEM441.jpg,train,1,45.7
data\train\HDPE_Bottle\HDPEM442.jpg,train,1,50.31
data\train\HDPE_Bottle\HDPEM443.jpg,train,1,51.12
data\train\HDPE_Bottle\HDPEM446.jpg,train,1,35.76
data\train\HDPE_Bottle\HDPEM447.jpg,train,1,56.62
data\train\HDPE_Bottle\HDPEM449.jpg,train,1,63.58
data\train\HDPE_Bottle\HDPEM45.jpg,train,1,36.51
data\train\HDPE_Bottle\HDPEM450.jpg,train,1,37.0
data\train\HDPE_Bottle\HDPEM451.jpg,train,1,46.54
data\train\HDPE_Bottle\HDPEM452.jpg,train,1,36.24
data\train\HDPE_Bottle\HDPEM453.jpg,train,1,54.45
data\train\HDPE_Bottle\HDPEM454.jpg,train,1,46.49
data\train\HDPE_Bottle\HDPEM456.jpg,train,1,37.27
data\train\HDPE_Bottle\HDPEM457.jpg,train,1,35.42
data\train\HDPE_Bottle\HDPEM458.jpg,train,1,60.02
data\train\HDPE_Bottle\HDPEM459.jpg,train,1,41.0
data\train\HDPE_Bottle\HDPEM46.jpg,train,1,36.05
data\train\HDPE_Bottle\HDPEM460.jpg,train,1,46.09
data\train\HDPE_Bottle\HDPEM461.jpg,train,1,55.63
data\train\HDPE_Bottle\HDPEM462.jpg,train,1,35.68
data\train\HDPE_Bottle\HDPEM463.jpg,train,1,58.44
data\train\HDPE_Bottle\HDPEM464.jpg,train,1,53.69
data\train\HDPE_Bottle\HDPEM465.jpg,train,1,45.9
data\train\HDPE_Bottle\HDPEM466.jpg,train,1,45.76
data\train\HDPE_Bottle\HDPEM468.jpg,train,1,36.07
data\train\HDPE_Bottle\HDPEM469.jpg,train,1,35.26
data\train\HDPE_Bottle\HDPEM47.jpg,train,1,35.93
data\train\HDPE_Bottle\HDPEM470.jpg,train,1,40.29
data\train\HDPE_Bottle\HDPEM471.jpg,train,1,48.44
data\train\HDPE_Bottle\HDPEM473.jpg,train,1,41.33
data\train\HDPE_Bottle\HDPEM474.jpg,train,1,58.48
data\train\HDPE_Bottle\HDPEM475.jpg,train,1,47.03
data\train\HDPE_Bottle\HDPEM476.jpg,train,1,45.79
data\train\HDPE_Bottle\HDPEM477.jpg,train,1,52.18
data\train\HDPE_Bottle\HDPEM478.jpg,train,1,39.68
data\train\HDPE_Bottle\HDPEM480.jpg,train,1,58.59
data\train\HDPE_Bottle\HDPEM481.jpg,train,1,47.57
data\train\HDPE_Bottle\HDPEM483.jpg,train,1,46.79
data\train\HDPE_Bottle\HDPEM484.jpg,train,1,63.68
data\train\HDPE_Bottle\HDPEM485.jpg,train,1,57.56
data\train\HDPE_Bottle\HDPEM487.jpg,train,1,36.57
data\train\HDPE_Bottle\HDPEM488.jpg,train,1,38.36
data\train\HDPE_Bottle\HDPEM489.jpg,train,1,59.33
data\train\HDPE_Bottle\HDPEM49.jpg,train,1,60.63
data\train\HDPE_Bottle\HDPEM490.jpg,train,1,44.74
data\train\HDPE_Bottle\HDPEM491.jpg,train,1,50.45
data\train\HDPE_Bottle\HDPEM492.jpg,train,1,47.14
data\train\HDPE_Bottle\HDPEM493.jpg,train,1,56.32
data\train\HDPE_Bottle\HDPEM494.jpg,train,1,64.89
data\train\HDPE_Bottle\HDPEM496.jpg,train,1,50.49
data\train\HDPE_Bottle\HDPEM497.jpg,train,1,35.6
data\train\HDPE_Bottle\HDPEM499.jpg,train,1,37.07
data\train\HDPE_Bottle\HDPEM50.jpg,train,1,58.3
data\train\HDPE_Bottle\HDPEM500.jpg,train,1,41.79
data\train\HDPE_Bottle\HDPEM501.jpg,train,1,35.52
data\train\HDPE_Bottle\HDPEM502.jpg,train,1,50.65
data\train\HDPE_Bottle\HDPEM503.jpg,train,1,51.31
data\train\HDPE_Bottle\HDPEM505.jpg,train,1,37.03
data\train\HDPE_Bottle\HDPEM506.jpg,train,1,37.97
data\train\HDPE_Bottle\HDPEM509.jpg,train,1,47.02
data\train\HDPE_Bottle\HDPEM51.jpg,train,1,36.37
data\train\HDPE_Bottle\HDPEM513.jpg,train,1,53.57
data\train\HDPE_Bottle\HDPEM514.jpg,train,1,59.61
data\train\HDPE_Bottle\HDPEM515.jpg,train,1,42.23
data\train\HDPE_Bottle\HDPEM516.jpg,train,1,44.94
data\train\HDPE_Bottle\HDPEM517.jpg,train,1,49.42
data\train\HDPE_Bottle\HDPEM518.jpg,train,1,47.15
data\train\HDPE_Bottle\HDPEM52.jpg,train,1,59.43
data\train\HDPE_Bottle\HDPEM520.jpg,train,1,44.47
data\train\HDPE_Bottle\HDPEM521.jpg,train,1,38.81
data\train\HDPE_Bottle\HDPEM523.jpg,train,1,58.22
data\train\HDPE_Bottle\HDPEM524.jpg,train,1,63.33
data\train\HDPE_Bottle\HDPEM525.jpg,train,1,62.86
data\train\HDPE_Bottle\HDPEM526.jpg,train,1,35.0
data\train\HDPE_Bottle\HDPEM527.jpg,train,1,56.23
data\train\HDPE_Bottle\HDPEM529.jpg,train,1,49.81
data\train\HDPE_Bottle\HDPEM53.jpg,train,1,62.01
data\train\HDPE_Bottle\HDPEM530.jpg,train,1,62.1
data\train\HDPE_Bottle\HDPEM531.jpg,train,1,38.41
data\train\HDPE_Bottle\HDPEM532.jpg,train,1,64.8
data\train\HDPE_Bottle\HDPEM533.jpg,train,1,41.22
data\train\HDPE_Bottle\HDPEM534.jpg,train,1,54.27
data\train\HDPE_Bottle\HDPEM535.jpg,train,1,41.2
data\train\HDPE_Bottle\HDPEM536.jpg,train,1,45.9
data\train\HDPE_Bottle\HDPEM537.jpg,train,1,47.73
data\train\HDPE_Bottle\HDPEM538.jpg,train,1,56.18
data\train\HDPE_Bottle\HDPEM539.jpg,train,1,51.81
data\train\HDPE_Bottle\HDPEM54.jpg,train,1,50.14
data\train\HDPE_Bottle\HDPEM540.jpg,train,1,38.87
data\train\HDPE_Bottle\HDPEM541.jpg,train,1,56.4
data\train\HDPE_Bottle\HDPEM542.jpg,train,1,60.65
data\train\HDPE_Bottle\HDPEM543.jpg,train,1,57.52
data\train\HDPE_Bottle\HDPEM544.jpg,train,1,51.0
data\train\HDPE_Bottle\HDPEM545.jpg,train,1,38.85
data\train\HDPE_Bottle\HDPEM546.jpg,train,1,60.84
data\train\HDPE_Bottle\HDPEM547.jpg,train,1,55.01
data\train\HDPE_Bottle\HDPEM548.jpg,train,1,52.08
data\train\HDPE_Bottle\HDPEM549.jpg,train,1,63.09
data\train\HDPE_Bottle\HDPEM55.jpg,train,1,37.54
data\train\HDPE_Bottle\HDPEM550.jpg,train,1,63.05
data\train\HDPE_Bottle\HDPEM551.JPG,train,1,51.53
data\train\HDPE_Bottle\HDPEM552.JPG,train,1,61.1
data\train\HDPE_Bottle\HDPEM553.JPG,train,1,45.53
data\train\HDPE_Bottle\HDPEM554.JPG,train,1,50.15
data\train\HDPE_Bottle\HDPEM555.JPG,train,1,36.69
data\train\HDPE_Bottle\HDPEM556.JPG,train,1,62.01
data\train\HDPE_Bottle\HDPEM557.JPG,train,1,54.52
data\train\HDPE_Bottle\HDPEM558.JPG,train,1,37.95
data\train\HDPE_Bottle\HDPEM559.JPG,train,1,35.73
data\train\HDPE_Bottle\HDPEM56.jpg,train,1,56.59
data\train\HDPE_Bottle\HDPEM560.JPG,train,1,52.05
data\train\HDPE_Bottle\HDPEM561.JPG,train,1,38.34
data\train\HDPE_Bottle\HDPEM563.JPG,train,1,43.45
data\train\HDPE_Bottle\HDPEM564.JPG,train,1,58.74
data\train\HDPE_Bottle\HDPEM565.JPG,train,1,62.43
data\train\HDPE_Bottle\HDPEM566.JPG,train,1,40.67
data\train\HDPE_Bottle\HDPEM567.JPG,train,1,35.75
data\train\HDPE_Bottle\HDPEM568.JPG,train,1,38.55
data\train\HDPE_Bottle\HDPEM569.JPG,train,1,59.75
data\train\HDPE_Bottle\HDPEM57.jpg,train,1,46.49
data\train\HDPE_Bottle\HDPEM570.JPG,train,1,49.67
data\train\HDPE_Bottle\HDPEM571.JPG,train,1,62.55
data\train\HDPE_Bottle\HDPEM572.JPG,train,1,59.71
data\train\HDPE_Bottle\HDPEM573.JPG,train,1,64.95
data\train\HDPE_Bottle\HDPEM575.JPG,train,1,46.88
data\train\HDPE_Bottle\HDPEM576.JPG,train,1,62.57
data\train\HDPE_Bottle\HDPEM578.JPG,train,1,59.16
data\train\HDPE_Bottle\HDPEM58.jpg,train,1,62.67
data\train\HDPE_Bottle\HDPEM580.JPG,train,1,63.08
data\train\HDPE_Bottle\HDPEM581.JPG,train,1,63.43
data\train\HDPE_Bottle\HDPEM583.JPG,train,1,39.95
data\train\HDPE_Bottle\HDPEM584.JPG,train,1,55.1
data\train\HDPE_Bottle\HDPEM585.JPG,train,1,36.74
data\train\HDPE_Bottle\HDPEM587.JPG,train,1,55.59
data\train\HDPE_Bottle\HDPEM588.JPG,train,1,39.61
data\train\HDPE_Bottle\HDPEM589.JPG,train,1,41.56
data\train\HDPE_Bottle\HDPEM590.JPG,train,1,45.26
data\train\HDPE_Bottle\HDPEM591.JPG,train,1,49.47
data\train\HDPE_Bottle\HDPEM592.JPG,train,1,51.54
data\train\HDPE_Bottle\HDPEM593.JPG,train,1,46.54
data\train\HDPE_Bottle\HDPEM594.JPG,train,1,57.03
data\train\HDPE_Bottle\HDPEM596.JPG,train,1,42.8
data\train\HDPE_Bottle\HDPEM597.JPG,train,1,49.65
data\train\HDPE_Bottle\HDPEM599.JPG,train,1,40.53
data\train\HDPE_Bottle\HDPEM60.jpg,train,1,43.18
data\train\HDPE_Bottle\HDPEM600.JPG,train,1,54.5
data\train\HDPE_Bottle\HDPEM602.JPG,train,1,40.86
data\train\HDPE_Bottle\HDPEM603.JPG,train,1,37.35
data\train\HDPE_Bottle\HDPEM604.JPG,train,1,50.86
data\train\HDPE_Bottle\HDPEM605.JPG,train,1,38.75
data\train\HDPE_Bottle\HDPEM606.JPG,train,1,47.3
data\train\HDPE_Bottle\HDPEM607.JPG,train,1,59.73
data\train\HDPE_Bottle\HDPEM608.JPG,train,1,52.23
data\train\HDPE_Bottle\HDPEM609.JPG,train,1,48.91
data\train\HDPE_Bottle\HDPEM61.jpg,train,1,60.26
data\train\HDPE_Bottle\HDPEM611.JPG,train,1,39.05
data\train\HDPE_Bottle\HDPEM612.JPG,train,1,45.11
data\train\HDPE_Bottle\HDPEM613.JPG,train,1,40.13
data\train\HDPE_Bottle\HDPEM614.JPG,train,1,63.18
data\train\HDPE_Bottle\HDPEM615.JPG,train,1,44.63
data\train\HDPE_Bottle\HDPEM616.JPG,train,1,48.37
data\train\HDPE_Bottle\HDPEM617.JPG,train,1,43.55
data\train\HDPE_Bottle\HDPEM618.JPG,train,1,54.4
data\train\HDPE_Bottle\HDPEM619.JPG,train,1,39.46
data\train\HDPE_Bottle\HDPEM62.jpg,train,1,46.74
data\train\HDPE_Bottle\HDPEM621.JPG,train,1,45.64
data\train\HDPE_Bottle\HDPEM622.JPG,train,1,55.46
data\train\HDPE_Bottle\HDPEM623.JPG,train,1,35.78
data\train\HDPE_Bottle\HDPEM624.JPG,train,1,51.64
data\train\HDPE_Bottle\HDPEM625.JPG,train,1,46.38
data\train\HDPE_Bottle\HDPEM628.JPG,train,1,55.66
data\train\HDPE_Bottle\HDPEM629.JPG,train,1,43.68
data\train\HDPE_Bottle\HDPEM63.jpg,train,1,39.02
data\train\HDPE_Bottle\HDPEM630.JPG,train,1,58.52
data\train\HDPE_Bottle\HDPEM631.JPG,train,1,44.15
data\train\HDPE_Bottle\HDPEM632.JPG,train,1,49.26
data\train\HDPE_Bottle\HDPEM633.JPG,train,1,58.69
data\train\HDPE_Bottle\HDPEM634.JPG,train,1,53.81
data\train\HDPE_Bottle\HDPEM635.JPG,train,1,63.53
data\train\HDPE_Bottle\HDPEM636.JPG,train,1,37.3
data\train\HDPE_Bottle\HDPEM637.JPG,train,1,38.63
data\train\HDPE_Bottle\HDPEM638.JPG,train,1,37.99
data\train\HDPE_Bottle\HDPEM639.JPG,train,1,56.76
data\train\HDPE_Bottle\HDPEM64.jpg,train,1,45.75
data\train\HDPE_Bottle\HDPEM642.JPG,train,1,53.68
data\train\HDPE_Bottle\HDPEM643.JPG,train,1,47.82
data\train\HDPE_Bottle\HDPEM644.JPG,train,1,62.03
data\train\HDPE_Bottle\HDPEM645.JPG,train,1,48.93
data\train\HDPE_Bottle\HDPEM646.JPG,train,1,56.22
data\train\HDPE_Bottle\HDPEM647.JPG,train,1,60.26
data\train\HDPE_Bottle\HDPEM648.JPG,train,1,42.69
data\train\HDPE_Bottle\HDPEM649.JPG,train,1,39.82
data\train\HDPE_Bottle\HDPEM65.jpg,train,1,51.55
data\train\HDPE_Bottle\HDPEM650.JPG,train,1,59.38
data\train\HDPE_Bottle\HDPEM651.JPG,train,1,47.5
data\train\HDPE_Bottle\HDPEM653.JPG,train,1,53.54
data\train\HDPE_Bottle\HDPEM654.JPG,train,1,36.16
data\train\HDPE_Bottle\HDPEM659.JPG,train,1,58.92
data\train\HDPE_Bottle\HDPEM66.jpg,train,1,39.96
data\train\HDPE_Bottle\HDPEM660.JPG,train,1,63.41
data\train\HDPE_Bottle\HDPEM661.JPG,train,1,61.55
data\train\HDPE_Bottle\HDPEM662.JPG,train,1,61.63
data\train\HDPE_Bottle\HDPEM663.JPG,train,1,40.47
data\train\HDPE_Bottle\HDPEM664.JPG,train,1,50.77
data\train\HDPE_Bottle\HDPEM666.JPG,train,1,44.48
data\train\HDPE_Bottle\HDPEM667.JPG,train,1,37.88
data\train\HDPE_Bottle\HDPEM668.JPG,train,1,57.26
data\train\HDPE_Bottle\HDPEM669.JPG,train,1,59.71
data\train\HDPE_Bottle\HDPEM67.jpg,train,1,54.69
data\train\HDPE_Bottle\HDPEM670.JPG,train,1,58.65
data\train\HDPE_Bottle\HDPEM671.JPG,train,1,37.05
data\train\HDPE_Bottle\HDPEM672.JPG,train,1,37.02
data\train\HDPE_Bottle\HDPEM673.JPG,train,1,64.16
data\train\HDPE_Bottle\HDPEM674.JPG,train,1,52.87
data\train\HDPE_Bottle\HDPEM675.JPG,train,1,56.63
data\train\HDPE_Bottle\HDPEM676.JPG,train,1,59.16
data\train\HDPE_Bottle\HDPEM677.JPG,train,1,52.76
data\train\HDPE_Bottle\HDPEM678.JPG,train,1,41.11
data\train\HDPE_Bottle\HDPEM68.jpg,train,1,51.5
data\train\HDPE_Bottle\HDPEM680.JPG,train,1,63.46
data\train\HDPE_Bottle\HDPEM681.JPG,train,1,60.24
data\train\HDPE_Bottle\HDPEM682.JPG,train,1,36.26
data\train\HDPE_Bottle\HDPEM683.JPG,train,1,41.39
data\train\HDPE_Bottle\HDPEM685.JPG,train,1,43.15
data\train\HDPE_Bottle\HDPEM686.JPG,train,1,47.53
data\train\HDPE_Bottle\HDPEM688.JPG,train,1,59.79
data\train\HDPE_Bottle\HDPEM689.JPG,train,1,55.95
data\train\HDPE_Bottle\HDPEM69.jpg,train,1,36.72
data\train\HDPE_Bottle\HDPEM690.JPG,train,1,54.55
data\train\HDPE_Bottle\HDPEM691.JPG,train,1,52.84
data\train\HDPE_Bottle\HDPEM692.JPG,train,1,51.81
data\train\HDPE_Bottle\HDPEM693.JPG,train,1,42.21
data\train\HDPE_Bottle\HDPEM694.JPG,train,1,47.44
data\train\HDPE_Bottle\HDPEM695.JPG,train,1,57.57
data\train\HDPE_Bottle\HDPEM696.JPG,train,1,49.33
data\train\HDPE_Bottle\HDPEM697.JPG,train,1,40.14
data\train\HDPE_Bottle\HDPEM698.JPG,train,1,60.98
data\train\HDPE_Bottle\HDPEM699.JPG,train,1,41.7
data\train\HDPE_Bottle\HDPEM7.jpg,train,1,58.16
data\train\HDPE_Bottle\HDPEM70.jpg,train,1,59.93
data\train\HDPE_Bottle\HDPEM700.JPG,train,1,55.28
data\train\HDPE_Bottle\HDPEM701.JPG,train,1,59.03
data\train\HDPE_Bottle\HDPEM704.JPG,train,1,49.27
data\train\HDPE_Bottle\HDPEM706.JPG,train,1,47.03
data\train\HDPE_Bottle\HDPEM708.JPG,train,1,48.78
data\train\HDPE_Bottle\HDPEM71.jpg,train,1,49.99
data\train\HDPE_Bottle\HDPEM710.JPG,train,1,44.22
data\train\HDPE_Bottle\HDPEM711.JPG,train,1,47.23
data\train\HDPE_Bottle\HDPEM712.JPG,train,1,61.22
data\train\HDPE_Bottle\HDPEM713.JPG,train,1,63.66
data\train\HDPE_Bottle\HDPEM714.JPG,train,1,48.76
data\train\HDPE_Bottle\HDPEM715.JPG,train,1,49.95
data\train\HDPE_Bottle\HDPEM716.JPG,train,1,48.28
data\train\HDPE_Bottle\HDPEM717.JPG,train,1,39.36
data\train\HDPE_Bottle\HDPEM718.JPG,train,1,54.49
data\train\HDPE_Bottle\HDPEM719.JPG,train,1,43.09
data\train\HDPE_Bottle\HDPEM72.jpg,train,1,54.77
data\train\HDPE_Bottle\HDPEM721.JPG,train,1,40.53
data\train\HDPE_Bottle\HDPEM722.JPG,train,1,42.71
data\train\HDPE_Bottle\HDPEM723.JPG,train,1,54.76
data\train\HDPE_Bottle\HDPEM724.JPG,train,1,39.5
data\train\HDPE_Bottle\HDPEM725.JPG,train,1,54.43
data\train\HDPE_Bottle\HDPEM726.JPG,train,1,64.96
data\train\HDPE_Bottle\HDPEM728.JPG,train,1,40.61
data\train\HDPE_Bottle\HDPEM729.JPG,train,1,47.96
data\train\HDPE_Bottle\HDPEM730.JPG,train,1,43.92
data\train\HDPE_Bottle\HDPEM733.JPG,train,1,38.11
data\train\HDPE_Bottle\HDPEM734.JPG,train,1,59.2
data\train\HDPE_Bottle\HDPEM735.JPG,train,1,63.03
data\train\HDPE_Bottle\HDPEM736.JPG,train,1,42.43
data\train\HDPE_Bottle\HDPEM737.JPG,train,1,44.66
data\train\HDPE_Bottle\HDPEM739.JPG,train,1,50.63
data\train\HDPE_Bottle\HDPEM74.jpg,train,1,61.66
data\train\HDPE_Bottle\HDPEM740.JPG,train,1,43.03
data\train\HDPE_Bottle\HDPEM741.JPG,train,1,40.2
data\train\HDPE_Bottle\HDPEM742.JPG,train,1,60.08
data\train\HDPE_Bottle\HDPEM743.JPG,train,1,61.02
data\train\HDPE_Bottle\HDPEM744.JPG,train,1,51.13
data\train\HDPE_Bottle\HDPEM745.JPG,train,1,41.4
data\train\HDPE_Bottle\HDPEM746.JPG,train,1,51.53
data\train\HDPE_Bottle\HDPEM747.JPG,train,1,37.67
data\train\HDPE_Bottle\HDPEM748.JPG,train,1,58.87
data\train\HDPE_Bottle\HDPEM749.JPG,train,1,62.12
data\train\HDPE_Bottle\HDPEM750.JPG,train,1,64.4
data\train\HDPE_Bottle\HDPEM751.JPG,train,1,43.73
data\train\HDPE_Bottle\HDPEM752.JPG,train,1,39.96
data\train\HDPE_Bottle\HDPEM754.JPG,train,1,45.25
data\train\HDPE_Bottle\HDPEM756.JPG,train,1,44.35
data\train\HDPE_Bottle\HDPEM757.JPG,train,1,41.96
data\train\HDPE_Bottle\HDPEM758.JPG,train,1,62.56
